image,caption
5798959638f0d86000922a35_1.jpg,Fallingwater was built for EJ <PERSON> a <GPE> department store magnate in <FAC> which once rivaled the Poconos as a <GPE> resort destination for Gilded Age plutocrats
5692961938f0d801cf86f968_0.jpg,Senator <PERSON> of <GPE> with <PERSON> <CARDINAL> of the most influential leaders of <GPE> politically activist evangelicals in <GPE> <DATE>
5419284738f0d86afc9a114d_0.jpg,REJECTED <PERSON> <ORDINAL> tried to donate blood in college but was refused because he is gay He has to explain to colleagues <DATE> why he can not donate in drives at work
507c48f395e998af71184c45_0.jpg,The OAK Long Bar Kitchen a new restaurant at <ORG> in <GPE>
581b79c295d0e022439c6df2_3.jpg,<ORG> Made Me Hardcore Mr Leckeys video portrait of <NORP> youth out on the town from <DATE> to the <DATE>
540baaa238f0d85e13e4c863_0.jpg,Flooding on the Saw Mill River Parkway in <NORP> A recent storm has left kneedeep water throughout parts of the region
58a4973895d0e02474636ab8_0.jpg,<PERSON> visits <GPE> in the documentary Somewhere Between
5ae87e22068401528a2aba2e_1.jpg,<PERSON> and other <LOC> dancers doing a <GPE> bit for Something to Dance About
5417e69938f0d851fd3a89f9_1.jpg,Mr Cannons drawing of how he alleges officers had abused him
50bfd43500315214fbb7dc4a_0.jpg,<ORG> From left Mr <PERSON> Lindner <PERSON> and <PERSON> played tracks from the bands new album Casting for Gravity at <FAC> on <DATE> <TIME>
5245daf338f0d8198973d8a6_0.jpg,<ORG> left archival watercolor pigment print <LAW> archival watercolor pigment print
5762a44238f0d81a0f68f6f1_0.jpg,<PERSON> has made cultural conservatism not fiscal restraint the leading edge of his campaign from the beginning
5517319838f0d866c034e64e_1.jpg,<ORG> officers watched tourists at <FAC> <DATE>
5aa8457647de81a90120e965_3.jpg,The Planet of the <PERSON> guest bathroom
58e6a27795d0e02489b95a2f_1.jpg,The <NORP> vocalist <ORG> above with the bassist <PERSON> will give a concert with the guitarist J C Maillard at <ORG> <DATE>
522e2c5b38f0d8740ac9eb19_2.jpg,The <ORG> This play in <LOC> included from left <ORG> and <PERSON>
5537632738f0d84082034d32_3.jpg,<PERSON> which houses the <NORP> <ORG> Society Princeton Universitys 250yearold debating club
50a1832a00315214fbb7a0fd_0.jpg,<PERSON> an analyst for <ORG> travels with several cellphones and a <ORG> car charger
5244c3d238f0d8198973cf7e_2.jpg,The garden sandwich which is filled with vegetables including sauted broccoli rabe
55ce044b38f0d85373a17ba8_1.jpg,On <DATE> <ORG> confirmed that <PERSON> and <PERSON> would miss <DATE> match against <ORG> and possibly more
56d4237238f0d86ef22e191d_0.jpg,Xi Jinping president of <GPE> and general secretary of <ORG> center at the <ORDINAL> <EVENT> of the partys <ORDINAL> <ORG> <DATE> in <GPE>
52d5e10b38f0d85057b2e332_0.jpg,<PERSON> helps make dinner at home in <FAC> She has a disorder that makes her uncontrollably hungry
58a281de95d0e02474636471_0.jpg,Vice President <PERSON> of <GPE> in <GPE> <DATE>
57fe8d3c95d0e022439c2d2d_0.jpg,<PERSON> right and <PERSON> squared off in their memorable womens bantamweight championship bout in <DATE> in <GPE> <GPE>
53cc591b38f0d87260e7661f_2.jpg,Aftermath of <ORG>
515db41bcf28d0219d003c74_1.jpg,<PERSON> <PERSON> plays a watchful sasquatch
5339ccb938f0d844a7d52610_1.jpg,Mr <PERSON> performing in <GPE> <GPE>
5384a82038f0d84ab09bb227_4.jpg,Mr <PERSON> s living room overlooks <LOC> The plan will require the government to either move or demolish <CARDINAL> homes in the area
53f4c1c138f0d857ea2d14c5_1.jpg,A plank house a building style traditional to the <NORP> tribe of <LOC>
531a51ac38f0d85d201f72d4_0.jpg,Kimerly Rorschach at <ORG> in <DATE> before she took over <ORG>
578f4bc738f0d84bd30e9583_6.jpg,A <ORG> souvenir shop at <ORG> in <GPE>
532cdc8138f0d85412dca885_0.jpg,<PERSON> missed <CARDINAL> of its free throw attempts but still managed to beat <GPE> State
5300f66138f0d81a2bcd65eb_3.jpg,Protesters removed a barricade <DATE> in <GPE>
5442ee7138f0d8246e88c836_0.jpg,<ORG> finished <ORDINAL> in the freestyle sprint race at <DATE> s Nordic world ski championships <EVENT> race
552cd7b438f0d8273c4286f5_1.jpg,A rendering of the proposed plans for <ORG> Union Station in <GPE>
5ac39cf8068401528a2a17ba_1.jpg,<EVENT> protesters in <ORG> in <DATE>
527c15be38f0d809e9c8f147_0.jpg,The comedian <PERSON> in <GPE> <DATE>
514be5f3fdc5926e7700195c_2.jpg,<NORP> fans are barred from the game in <GPE>
56c5964338f0d85d2735f70f_4.jpg,The whole village came out to watch filming in <PRODUCT> in southeast <GPE>
57699bd038f0d80acef16f42_1.jpg,The couple performing at <ORG> a nightclub in <GPE> during their <ORG>
58deb33995d0e02489b948dd_1.jpg,Mr Sisi in <DATE> after casting his vote in an election he won a race viewed as tainted by the widescale arrest of opposition figures His visit to <ORG> <DATE> will be his <ORDINAL> since taking control of <GPE> in <DATE>
513d208fcf28d04ae0000cbf_1.jpg,<PERSON> rising to defend against <GPE> States <PERSON> in an <GPE> loss <DATE>
522b7a1a38f0d8740ac9e55d_1.jpg,<PERSON> who saw the president as the unifying force in our complex system on the campaign trail
534373c238f0d8305f741b6c_0.jpg,<ORG> <ORDINAL> baseman <PERSON> who had never played in the major leagues until <DATE> is hitting <CARDINAL> and leads the team with <CARDINAL> runs batted in
58fa107b95d0e024b586c9a8_0.jpg,Damon Albarn of <PERSON> says he started writing the groups new album <ORG> while imagining a world where <PERSON> won the election
56bfb8fd38f0d86136858b8c_0.jpg,<NORP> refugees on the outskirts of <PERSON> in <DATE> <GPE> is now home to more than <CARDINAL> <NORP> including over <DATE> refugees who have arrived since the beginning of the conflict in <DATE> according to officials
541132e738f0d80f295223c1_1.jpg,<PERSON> conducting <PERSON> In <DATE> at <EVENT>
59f303bc95d0e0246f2127c0_2.jpg,<PERSON> <CARDINAL>
5a9145d9410cf7000162dbde_4.jpg,Among the many media appearances that <PERSON> made in <DATE> following the publication of <ORG> was a guest spot on HBOs Real Time with <PERSON> There he suggested that President <PERSON> was having an affair with a top administration official
58b7520f95d0e024902fcffb_0.jpg,Damaged and destroyed homes in a small subdivision in <LOC> on <DATE>
5a29ebe37c459f246b639880_0.jpg,Headline from a Feb 12 1942 article
5319eb4b38f0d85d201f7132_1.jpg,Blake left and <PERSON> <DATE>
57e1498395d0e021d79874ae_2.jpg,<PERSON> as <PERSON> in Talk Radio at <FAC> in <DATE>
57ee53d295d0e021d7989529_1.jpg,<PERSON> and <PERSON> in <GPE>
5a5cf00895d0e0110c1a4a78_1.jpg,Backstage at <ORG> mens <DATE>
5721fb7138f0d83acb9a64df_0.jpg,<ORG> and his son <PERSON> who has hemophilia in <FAC> Mr Wilkes said <DATE> of struggling to get care for his son had made him an advocate of universal coverage
583d5fbd95d0e03926072fb9_7.jpg,Snowboarders checking out the map at <ORG>
554e469538f0d82c9262eb58_0.jpg,Front to rear the actors <PERSON> <PERSON> and <ORG> of The Audience watching a Premier League game between <ORG> before a matinee
545c008138f0d85e5ee91881_3.jpg,<PERSON> a pop singer and actress works with <ORG> a health organization
5618f49338f0d814e13704bd_2.jpg,<PERSON> gave his <ORDINAL> public speech in <DATE> on <DATE>
5631074838f0d806a6b07162_0.jpg,Fans posed for pictures at an <ORG> fan rally in <GPE> on <DATE> ahead of <DATE> s game there between the Bills and the Jaguars
56042ab738f0d86906c7b57c_0.jpg,<PERSON> <GPE> s economy minister spoke <DATE> at the <NORP> ambassador s residence in <GPE>
53191fc038f0d85d201f6f45_0.jpg,<PERSON> president for <ORG> ad sales at an upfront <DATE> In this world of continued fragmentation aggregation and scale mean everything she said
593aecf295d0e024b58764cb_3.jpg,Feist at <ORG> in <DATE>
53d83e8538f0d830710d0261_0.jpg,Rutgers Coach <PERSON> on <DATE> He said of being in the Big Ten It feels right
560c209338f0d8716779a7bd_1.jpg,Mr <ORG> performing with his brother the violinist Renaud <ORG>
59a921b495d0e0246f202a1f_1.jpg,Aphrodisias a thirdcentury <ORG> site in <GPE> is another addition to <ORG> list
51c1d7af7e0d9c0839d29b3c_0.jpg,Organizers of the Burning Man festival which traditionally culminates with an effigy bonfire began using a lottery system <DATE>
5604956238f0d86906c7b71f_0.jpg,Coach <PERSON> said <DATE> that he still believed his assistant had ordered the attack
54a7592438f0d85f31aae5de_0.jpg,<PERSON> and the accordion that helped save his life
541a9d8938f0d80959e6ce2d_1.jpg,<PERSON> conceded to <PERSON> at the Womens National Republican Club in <GPE>
50c6a92300315214fbb7ec26_1.jpg,At <FAC> a fresh water pond was filled with saltwater
53f435aa38f0d857ea2d0d2c_0.jpg,<CARDINAL> station s prices <DATE> in <GPE> Rising gas prices have yet to have much economic effect but the situation could soon change
559015a038f0d82900a3c855_1.jpg,<PERSON> is among the hedge fund investors who have collectively poured <MONEY> euros into <NORP> bond bank stocks and other investments
541acf9738f0d80959e6d2b2_1.jpg,Bleached and dying coral off the coast of <GPE>
517e8a4dcf28d041ca000655_0.jpg,<PERSON> performing on the set of Live With Kelly Michael
515db010cf28d0219d0031bd_0.jpg,President <PERSON> of <ORG> addressing the <ORDINAL> session of <ORG> at <FAC> in <GPE> in <DATE>
5559aa2938f0d87364228540_0.jpg,The coop at <CARDINAL> East 15th Street in <GPE> is locked in a dispute over chimney repairs with <ORG> which owns the building next door
5473f0c638f0d871c82fa054_0.jpg,<ORG> and <PERSON> star in <GPE> Yseult a <ORG> production with spectacle and a chorus of Lovespotters at <PERSON>
55d0b16f38f0d805181b2cec_2.jpg,<PERSON> in her <GPE> studio with some of her sculptures from left <ORG> <CARDINAL> <DATE> <EVENT> <DATE> <ORG> <ORG> <DATE> and <ORG> <DATE>
5ac49b1f068401528a2a213b_0.jpg,<PERSON> and <PERSON> in the revived <PERSON>
5a2858b37c459f246b6393ea_5.jpg,Delphine Galou center with the conductor <PERSON> and the <GPE> Baroque Orchestra performing Vivaldis <PERSON> at <ORG> in <DATE>
51ab4f9140e9ec65d203ad05_1.jpg,<PERSON> campaigning in <ORG> will bide his time on his advertising campaign
53f25c1538f0d847437df964_2.jpg,The community center includes a gym for boxers
530cd9a838f0d825c76ebf4f_1.jpg,<PERSON> with a reusable tote at a <ORG> store in <GPE> Though some consumers balk at the added cost the reusable bags and paper bags are available at many stores in cities where plastic has been eliminated
51f834cc38f0d8431a75c746_1.jpg,<PERSON> right owns <ORG> a roaster in <GPE> being used by coffee professionals like <PERSON> left the head roaster for <PERSON>
5911cb7895d0e024b586fbc2_1.jpg,<PERSON> announced on <DATE> the release of the <ORG> a speaker powered by <PRODUCT> intelligent assistant
53f3458038f0d847437e0717_0.jpg,<PERSON> helped <PERSON> with Facebook
5405f60638f0d81983bde257_0.jpg,<PERSON> said that her home in <PERSON> fluctuates between neat and ber neat
5947f54595d0e024b5878d7e_0.jpg,Relatives at a protest in <GPE> <DATE> carried posters of some of the <CARDINAL> students from a teachers college who disappeared in <DATE> A lawyer representing families of the students was targeted by highly sophisticated spyware that could take over a cellphone
5223b87b38f0d8740ac9d21c_0.jpg,A scene from <ORG> s film <WORK_OF_ART>
536ad43638f0d8040ba19faa_1.jpg,<ORG> a rightwing <NORP> group demonstrated outside a <ORG> meeting
5749d02338f0d8190d624101_1.jpg,A meeting in the operations command center outside <GPE> on <DATE>
59e1549595d0e0246f20fff5_1.jpg,<PERSON> had been staying at the <GPE> campgrounds with her extended family since <DATE> <TIME> after evacuating from their home in Napa
5403ed5738f0d80e250f4603_0.jpg,<ORG> Secretary <PERSON> left with <PERSON> Schuble the <NORP> finance minister praised <NORP> efforts to forge a stronger fiscal union
5762b74538f0d81a0f68f72f_0.jpg,Law enforcement officials and television reporters at the scene of the shooting at the Pulse nightclub in <GPE> Fla on <DATE>
52af633938f0d804c251c797_0.jpg,A <NORP> skull from <FAC> in southwestern <GPE>
5368f2cb38f0d8698e5e0932_0.jpg,<PERSON> in <GPE> in <DATE>
580c3f8895d0e022439c4b38_0.jpg,Manager <PERSON> after the <ORG> victory over the <PERSON> broke a streak of <DATE> without a pennant <PERSON> number <CARDINAL> of course
579a71f938f0d81bd1ba56f8_0.jpg,A desk and bookcase from <DATE> probably made in <GPE> <GPE>
58fdbead95d0e024b586cf0d_1.jpg,At the child care program children painted the soccer clubs letters
52afbcc438f0d804c251c8a0_0.jpg,After a loss on <DATE> <ORG> Coach <PERSON> said the offense was pathetic <DATE> he blamed it on execution
5282748038f0d841c37d0df6_0.jpg,An emerald and enamel panther brooch from <PERSON> motifs have popped up in <CARDINAL> of designs at <CARDINAL> of houses
588f4b7f95d0e0392607d8ce_4.jpg,From a video shot during on a recent visit to <GPE>
5400be0c38f0d841b2f3891c_0.jpg,<PERSON> with microphone at the <DATE> Big <CARDINAL> conference men s basketball tournament
5898706295d0e0392607ed42_2.jpg,The audience in the <ORG> on <DATE> to see the seasons <ORDINAL> performance of <PERSON> show <ORG>
594088a995d0e024b5877d50_0.jpg,Dominique HeagganBrown center with his lawyers at the opening of his trial in <GPE> on <DATE> in the killing of <ORG> If convicted of firstdegree reckless homicide Mr HeagganBrown a former police officer could face <DATE> in prison
53f4983938f0d857ea2d1270_1.jpg,Armed members of the rebel <ORG> in a mountainous area in <GPE> in northwestern <GPE> on <DATE>
54b1897538f0d87f81146bea_0.jpg,<PERSON> the former governor of <GPE> handed out items for charitable holiday food baskets in <GPE> <DATE>
543844a238f0d83c143b93ab_2.jpg,<PERSON> as <PERSON> Machiavellian schemer
540efb3938f0d863ce5a5767_0.jpg,A group of <NORP> women demonstrated against the government <DATE> in a village east of the capital The government said protest leaders had brought the country to the brink of anarchy
59da677595d0e0246f20ec07_2.jpg,<PERSON> and <PERSON> in <ORG>
5206011a38f0d8740ac8ac59_0.jpg,<PERSON> right during his arraignment in <GPE> criminal court in <DATE>
5409e52138f0d84fb8832f08_0.jpg,<PERSON> in <DATE>
595409ca95d0e02550997762_0.jpg,Will Automagic left and <PERSON> the DJs better known as the Carry Nation have built a large following on New <PERSON> gay club scene
5640074d38f0d86a341f01b7_0.jpg,<PERSON> at a news conference in <GPE> <DATE>
58599a2395d0e03926077096_3.jpg,Belisle receiving congratulations after yet another victory <DATE>
5851183595d0e03926075e20_0.jpg,A bus stop in the <GPE> neighborhood of <GPE> <GPE> The area along with the citys <ORG> section has yielded major terrorism arrests
510d3dae00315214fbb88c67_0.jpg,From left <PERSON> and <PERSON> In the <ORG> ability to run effectively creates other options <PERSON> has excelled at running and at throwing to <PERSON> and others
54c6721138f0d86e745517b3_1.jpg,Man Out of Time
5765dd3f38f0d86d6f5e7dfb_3.jpg,There have been numerous fights in the refugee camps There have also been cases of domestic violence illegal underage marriage and frequent instances of anger and depression
55a6f47338f0d8559844f630_1.jpg,A cyclist on a pedestrian bridge that passes over <ORG> yard next to downtown <PERSON> home to <ORG> and a city that many call Laradise
541bcab038f0d8296cb101a2_0.jpg,<PERSON> national ambassador for Sauza <PERSON> in an agave field at <ORG> in <GPE>
5a95f0fa410cf7000162e508_0.jpg,Traffic has not gotten any smoother since a task force submitted recommendations on congestion pricing for <GPE>
57e5491e95d0e021d7987fb5_1.jpg,Patrons wait in line for <ORG> at <FAC>
51e6b7177e0d9c0839d3048d_0.jpg,A twobedroom condominium along a cablecar line in the <LOC> neighborhood of <GPE> is on the market for <DATE>
57644b3c38f0d8589e8e20d3_2.jpg,Mr <PERSON> loves going to the hardware store
55d0fecc38f0d806a68ebaf5_0.jpg,Sweat <PERSON> left and <ORG> right with <PERSON> play exconvicts in <ORG> new drama at <FAC> in <GPE>
57ded61195d0e021d7986f16_1.jpg,Fighters from <ORG> in <GPE> on the outskirts of <GPE> the <NORP> capital in <DATE>
57bcb4bf95d0e021d7982333_0.jpg,With its diverse roster <ORG> emphasizes social integration over onfield results
558175e738f0d81a607270c0_2.jpg,The Lesson of Ressu by <PERSON> part of an exhibition on art education in <GPE> after <DATE> The caption describes the artist s studies with the <NORP> painter <PERSON> in <DATE>
52291d4c38f0d8740ac9dfdf_0.jpg,From left <PERSON> Serafin Carol Cain and Crystal Roberts at Second Beach in <GPE> <DATE>
52e2b99838f0d87ecf265dff_0.jpg,<PERSON> made his debut with <ORG> on <DATE> <TIME>
5a75b9e2d4211f00015bf1bf_5.jpg,After the <NORP> airstrikes began <NORP> militants retrenched and began attacking softer targets In <DATE> militants killed <CARDINAL> worshipers at a <NORP> mosque in <LOC>
5617b35038f0d8690d4ba251_0.jpg,<NORP> emergency personnel and soldiers wheeled an injured <NORP> into an ambulance near the <NORP> settlement of <PERSON> close to the <GPE> city of <GPE> after a reported stabbing attack by a <NORP> on an <NORP> settler nearby
59b8623795d0e0246f20640f_5.jpg,From left <PERSON> as Rosalind and <PERSON> as Celia in As You Like It
